Player,Score,Wrong,Total_questions,Accuracy,Difficulty,Date,Completed
RandomBot152,8,2,10,0.8,easy,2025-07-02 14:55:57,True
RandomBot153,6,4,10,0.6,easy,2025-07-02 14:55:57,True
RandomBot154,7,3,10,0.7,hard,2025-07-02 14:55:57,True
RandomBot155,7,3,10,0.7,hard,2025-07-02 14:55:57,True
RandomBot156,6,4,9,0.67,hard,2025-07-02 14:55:58,True
RandomBot157,8,2,10,0.8,easy,2025-07-02 14:55:58,True
RandomBot158,9,1,8,1.12,medium,2025-07-02 14:55:58,True
RandomBot159,3,3,6,0.5,medium,2025-07-02 14:55:58,False
RandomBot160,6,4,9,0.67,easy,2025-07-02 14:55:58,True
RandomBot161,8,2,8,1.0,hard,2025-07-02 14:55:58,True
RandomBot162,7,3,9,0.78,hard,2025-07-02 14:55:58,True
RandomBot163,7,3,7,1.0,medium,2025-07-02 14:55:58,True
RandomBot164,7,3,10,0.7,easy,2025-07-02 14:55:58,True
RandomBot165,0,3,3,0.0,medium,2025-07-02 14:55:58,False
RandomBot166,6,4,10,0.6,hard,2025-07-02 14:55:58,True
RandomBot167,7,3,9,0.78,medium,2025-07-02 14:55:59,True
RandomBot168,4,3,7,0.57,medium,2025-07-02 14:55:59,False
RandomBot169,7,3,9,0.78,easy,2025-07-02 14:55:59,True
RandomBot170,9,1,9,1.0,medium,2025-07-02 14:55:59,True
RandomBot171,10,0,10,1.0,easy,2025-07-02 14:55:59,True
RandomBot172,8,2,10,0.8,medium,2025-07-02 14:55:59,True
RandomBot173,6,4,10,0.6,hard,2025-07-02 14:55:59,True
RandomBot174,8,2,9,0.89,easy,2025-07-02 14:55:59,True
RandomBot175,7,3,8,0.88,medium,2025-07-02 14:55:59,True
RandomBot176,7,3,9,0.78,easy,2025-07-02 14:56:00,True
RandomBot177,7,3,10,0.7,easy,2025-07-02 14:56:00,True
RandomBot178,6,4,10,0.6,hard,2025-07-02 14:56:00,True
RandomBot179,5,5,8,0.62,hard,2025-07-02 14:56:00,True
RandomBot180,7,3,9,0.78,easy,2025-07-02 14:56:00,True
RandomBot181,5,5,10,0.5,easy,2025-07-02 14:56:00,True
RandomBot182,8,2,9,0.89,easy,2025-07-02 14:56:00,True
RandomBot183,6,4,9,0.67,easy,2025-07-02 14:56:00,True
RandomBot184,9,1,9,1.0,medium,2025-07-02 14:56:01,True
RandomBot185,6,4,9,0.67,hard,2025-07-02 14:56:01,True
RandomBot186,8,2,10,0.8,hard,2025-07-02 14:56:01,True
RandomBot187,5,5,10,0.5,hard,2025-07-02 14:56:01,True
RandomBot188,5,5,10,0.5,easy,2025-07-02 14:56:01,True
RandomBot189,7,3,10,0.7,hard,2025-07-02 14:56:01,True
RandomBot190,5,5,10,0.5,hard,2025-07-02 14:56:01,True
RandomBot191,8,2,10,0.8,easy,2025-07-02 14:56:01,True
RandomBot192,9,1,9,1.0,hard,2025-07-02 14:56:01,True
RandomBot193,8,2,10,0.8,easy,2025-07-02 14:56:02,True
RandomBot194,6,4,9,0.67,easy,2025-07-02 14:56:02,True
RandomBot195,6,3,8,0.75,medium,2025-07-02 14:56:02,False
RandomBot196,6,4,9,0.67,hard,2025-07-02 14:56:02,True
RandomBot197,10,0,9,1.11,medium,2025-07-02 14:56:02,True
RandomBot198,8,2,10,0.8,easy,2025-07-02 14:56:02,True
RandomBot199,6,4,8,0.75,hard,2025-07-02 14:56:02,True
RandomBot200,7,3,10,0.7,medium,2025-07-02 14:56:02,True
RandomBot201,4,6,9,0.44,easy,2025-07-02 14:56:03,True
RandomBot202,4,6,10,0.4,hard,2025-07-02 14:56:03,True
RandomBot203,7,3,9,0.78,medium,2025-07-02 14:56:03,True
RandomBot204,5,5,9,0.56,easy,2025-07-02 14:56:03,True
RandomBot205,6,4,10,0.6,hard,2025-07-02 14:56:03,True
RandomBot206,5,3,8,0.62,medium,2025-07-02 14:56:03,False
RandomBot207,2,3,5,0.4,medium,2025-07-02 14:56:03,False
RandomBot208,8,2,10,0.8,hard,2025-07-02 14:56:03,True
RandomBot209,4,3,7,0.57,medium,2025-07-02 14:56:03,False
RandomBot210,6,3,9,0.67,medium,2025-07-02 14:56:03,False
RandomBot211,6,3,9,0.67,medium,2025-07-02 14:56:04,False
RandomBot212,1,3,4,0.25,medium,2025-07-02 14:56:04,False
RandomBot213,6,4,10,0.6,easy,2025-07-02 14:56:04,True
RandomBot214,3,3,6,0.5,medium,2025-07-02 14:56:04,False
RandomBot215,3,3,6,0.5,medium,2025-07-02 14:56:04,False
RandomBot216,8,2,9,0.89,hard,2025-07-02 14:56:04,True
RandomBot217,5,5,7,0.71,hard,2025-07-02 14:56:04,True
RandomBot218,8,2,10,0.8,easy,2025-07-02 14:56:04,True
RandomBot219,9,1,10,0.9,easy,2025-07-02 14:56:04,True
RandomBot220,8,2,8,1.0,hard,2025-07-02 14:56:05,True
RandomBot221,7,3,8,0.88,easy,2025-07-02 14:56:05,True
RandomBot222,8,2,9,0.89,easy,2025-07-02 14:56:05,True
RandomBot223,4,6,10,0.4,hard,2025-07-02 14:56:05,True
RandomBot224,6,3,8,0.75,medium,2025-07-02 14:56:05,False
RandomBot225,6,3,9,0.67,medium,2025-07-02 14:56:05,False
RandomBot226,6,3,9,0.67,medium,2025-07-02 14:56:05,False
RandomBot227,6,4,10,0.6,hard,2025-07-02 14:56:05,True
RandomBot228,5,3,7,0.71,medium,2025-07-02 14:56:05,False
RandomBot229,3,3,5,0.6,medium,2025-07-02 14:56:06,False
RandomBot230,8,2,9,0.89,easy,2025-07-02 14:56:06,True
RandomBot231,4,6,10,0.4,hard,2025-07-02 14:56:06,True
RandomBot232,9,1,10,0.9,medium,2025-07-02 14:56:06,True
RandomBot233,8,2,9,0.89,hard,2025-07-02 14:56:06,True
RandomBot234,6,3,9,0.67,medium,2025-07-02 14:56:06,False
RandomBot235,7,3,10,0.7,easy,2025-07-02 14:56:06,True
RandomBot236,9,1,10,0.9,hard,2025-07-02 14:56:06,True
RandomBot237,2,3,5,0.4,medium,2025-07-02 14:56:06,False
RandomBot238,5,3,8,0.62,medium,2025-07-02 14:56:07,False
RandomBot239,5,5,10,0.5,easy,2025-07-02 14:56:07,True
RandomBot240,5,5,9,0.56,hard,2025-07-02 14:56:07,True
RandomBot241,9,1,10,0.9,easy,2025-07-02 14:56:07,True
RandomBot242,7,3,9,0.78,medium,2025-07-02 14:56:07,True
RandomBot243,1,3,4,0.25,medium,2025-07-02 14:56:07,False
RandomBot244,9,1,9,1.0,medium,2025-07-02 14:56:07,True
RandomBot245,6,4,9,0.67,easy,2025-07-02 14:56:07,True
RandomBot246,10,0,10,1.0,hard,2025-07-02 14:56:07,True
RandomBot247,9,1,10,0.9,easy,2025-07-02 14:56:08,True
RandomBot248,6,3,9,0.67,medium,2025-07-02 14:56:08,False
RandomBot249,10,0,8,1.25,medium,2025-07-02 14:56:08,True
RandomBot250,4,3,6,0.67,medium,2025-07-02 14:56:08,False
RandomBot251,8,2,10,0.8,easy,2025-07-02 14:56:08,True
RandomBot252,8,2,9,0.89,easy,2025-07-02 14:56:08,True
RandomBot253,7,3,9,0.78,hard,2025-07-02 14:56:08,True
RandomBot254,8,2,10,0.8,easy,2025-07-02 14:56:08,True
RandomBot255,9,1,10,0.9,hard,2025-07-02 14:56:08,True
RandomBot256,6,4,9,0.67,easy,2025-07-02 14:56:09,True
RandomBot257,7,3,8,0.88,easy,2025-07-02 14:56:09,True
RandomBot258,9,1,10,0.9,medium,2025-07-02 14:56:09,True
RandomBot259,7,3,8,0.88,easy,2025-07-02 14:56:09,True
RandomBot260,6,4,10,0.6,easy,2025-07-02 14:56:09,True
RandomBot261,6,4,9,0.67,hard,2025-07-02 14:56:09,True
RandomBot262,8,2,10,0.8,hard,2025-07-02 14:56:09,True
RandomBot263,8,2,9,0.89,easy,2025-07-02 14:56:09,True
RandomBot264,10,0,10,1.0,hard,2025-07-02 14:56:10,True
RandomBot265,9,1,8,1.12,easy,2025-07-02 14:56:10,True
RandomBot266,7,3,10,0.7,hard,2025-07-02 14:56:10,True
RandomBot267,7,3,10,0.7,easy,2025-07-02 14:56:10,True
RandomBot268,6,4,10,0.6,easy,2025-07-02 14:56:10,True
RandomBot269,9,1,9,1.0,medium,2025-07-02 14:56:10,True
RandomBot270,6,3,8,0.75,medium,2025-07-02 14:56:10,False
RandomBot271,9,1,10,0.9,easy,2025-07-02 14:56:10,True
RandomBot272,8,2,10,0.8,hard,2025-07-02 14:56:11,True
RandomBot273,9,1,10,0.9,easy,2025-07-02 14:56:11,True
RandomBot274,6,4,9,0.67,hard,2025-07-02 14:56:11,True
RandomBot275,7,3,10,0.7,easy,2025-07-02 14:56:11,True
RandomBot276,5,5,10,0.5,hard,2025-07-02 14:56:11,True
RandomBot277,7,3,9,0.78,hard,2025-07-02 14:56:11,True
RandomBot278,5,5,10,0.5,hard,2025-07-02 14:56:11,True
RandomBot279,10,0,9,1.11,hard,2025-07-02 14:56:11,True
RandomBot280,9,1,8,1.12,hard,2025-07-02 14:56:12,True
RandomBot281,8,2,9,0.89,easy,2025-07-02 14:56:12,True
RandomBot282,8,2,8,1.0,medium,2025-07-02 14:56:12,True
RandomBot283,4,6,10,0.4,easy,2025-07-02 14:56:12,True
RandomBot284,5,5,10,0.5,easy,2025-07-02 14:56:12,True
RandomBot285,7,3,9,0.78,hard,2025-07-02 14:56:12,True
RandomBot286,4,3,6,0.67,medium,2025-07-02 14:56:12,False
RandomBot287,7,3,10,0.7,hard,2025-07-02 14:56:12,True
RandomBot288,4,3,7,0.57,medium,2025-07-02 14:56:13,False
RandomBot289,8,2,9,0.89,medium,2025-07-02 14:56:13,True
RandomBot290,8,2,9,0.89,medium,2025-07-02 14:56:13,True
RandomBot291,8,2,10,0.8,medium,2025-07-02 14:56:13,True
RandomBot292,7,3,9,0.78,hard,2025-07-02 14:56:13,True
RandomBot293,10,0,7,1.43,hard,2025-07-02 14:56:13,True
RandomBot294,7,3,9,0.78,hard,2025-07-02 14:56:13,True
RandomBot295,6,4,10,0.6,easy,2025-07-02 14:56:13,True
RandomBot296,8,2,9,0.89,easy,2025-07-02 14:56:13,True
RandomBot297,7,3,10,0.7,easy,2025-07-02 14:56:14,True
RandomBot298,3,3,6,0.5,medium,2025-07-02 14:56:14,False
RandomBot299,8,2,9,0.89,medium,2025-07-02 14:56:14,True
RandomBot300,9,1,10,0.9,easy,2025-07-02 14:56:14,True
RandomBot301,3,3,6,0.5,medium,2025-07-02 14:56:14,False
RandomBot302,7,3,10,0.7,easy,2025-07-02 14:56:14,True
RandomBot303,7,3,10,0.7,hard,2025-07-02 14:56:14,True
RandomBot304,3,3,6,0.5,medium,2025-07-02 14:56:14,False
RandomBot305,6,3,9,0.67,medium,2025-07-02 14:56:15,False
RandomBot306,6,4,10,0.6,easy,2025-07-02 14:56:15,True
RandomBot307,4,6,8,0.5,hard,2025-07-02 14:56:15,True
RandomBot308,6,4,10,0.6,hard,2025-07-02 14:56:15,True
RandomBot309,6,4,10,0.6,easy,2025-07-02 14:56:15,True
RandomBot310,7,3,10,0.7,hard,2025-07-02 14:56:15,True
RandomBot311,4,3,7,0.57,medium,2025-07-02 14:56:15,False
RandomBot312,7,3,8,0.88,hard,2025-07-02 14:56:15,True
RandomBot313,6,4,9,0.67,easy,2025-07-02 14:56:16,True
RandomBot314,7,3,9,0.78,easy,2025-07-02 14:56:16,True
RandomBot315,2,3,5,0.4,medium,2025-07-02 14:56:16,False
RandomBot316,8,2,8,1.0,medium,2025-07-02 14:56:16,True
RandomBot317,8,2,10,0.8,medium,2025-07-02 14:56:16,True
RandomBot318,10,0,10,1.0,easy,2025-07-02 14:56:16,True
RandomBot319,5,5,9,0.56,easy,2025-07-02 14:56:16,True
RandomBot320,5,5,10,0.5,hard,2025-07-02 14:56:16,True
RandomBot321,7,3,9,0.78,easy,2025-07-02 14:56:16,True
RandomBot322,6,4,9,0.67,hard,2025-07-02 14:56:17,True
RandomBot323,6,4,9,0.67,hard,2025-07-02 14:56:17,True
RandomBot324,8,2,10,0.8,medium,2025-07-02 14:56:17,True
RandomBot325,8,2,9,0.89,easy,2025-07-02 14:56:17,True
RandomBot326,8,2,10,0.8,hard,2025-07-02 14:56:17,True
RandomBot327,8,2,10,0.8,medium,2025-07-02 14:56:17,True
RandomBot328,3,3,6,0.5,medium,2025-07-02 14:56:17,False
RandomBot329,7,3,9,0.78,hard,2025-07-02 14:56:17,True
RandomBot330,8,2,10,0.8,medium,2025-07-02 14:56:18,True
RandomBot331,8,2,8,1.0,medium,2025-07-02 14:56:18,True
RandomBot332,8,2,9,0.89,medium,2025-07-02 14:56:18,True
RandomBot333,4,3,7,0.57,medium,2025-07-02 14:56:18,False
RandomBot334,7,3,10,0.7,hard,2025-07-02 14:56:18,True
RandomBot335,6,4,10,0.6,easy,2025-07-02 14:56:18,True
RandomBot336,10,0,8,1.25,easy,2025-07-02 14:56:18,True
RandomBot337,10,0,9,1.11,easy,2025-07-02 14:56:18,True
RandomBot338,0,3,2,0.0,medium,2025-07-02 14:56:18,False
RandomBot339,7,3,9,0.78,medium,2025-07-02 14:56:19,True
RandomBot340,7,3,10,0.7,hard,2025-07-02 14:56:19,True
RandomBot341,5,3,8,0.62,medium,2025-07-02 14:56:19,False
RandomBot342,7,3,10,0.7,easy,2025-07-02 14:56:19,True
RandomBot343,7,3,9,0.78,easy,2025-07-02 14:56:19,True
RandomBot344,8,2,9,0.89,medium,2025-07-02 14:56:19,True
RandomBot345,8,2,10,0.8,medium,2025-07-02 14:56:19,True
RandomBot346,3,3,6,0.5,medium,2025-07-02 14:56:19,False
RandomBot347,9,1,10,0.9,medium,2025-07-02 14:56:20,True
RandomBot348,8,2,10,0.8,hard,2025-07-02 14:56:20,True
RandomBot349,8,2,10,0.8,medium,2025-07-02 14:56:20,True
RandomBot350,5,5,9,0.56,hard,2025-07-02 14:56:20,True
RandomBot351,1,3,4,0.25,medium,2025-07-02 14:56:20,False
RandomBot352,8,2,10,0.8,hard,2025-07-02 14:56:20,True
RandomBot353,1,3,4,0.25,medium,2025-07-02 14:56:20,False
RandomBot354,6,4,10,0.6,easy,2025-07-02 14:56:20,True
RandomBot355,4,3,7,0.57,medium,2025-07-02 14:56:20,False
RandomBot356,7,3,10,0.7,hard,2025-07-02 14:56:21,True
RandomBot357,7,3,10,0.7,medium,2025-07-02 14:56:21,True
RandomBot358,9,1,10,0.9,hard,2025-07-02 14:56:21,True
RandomBot359,2,3,5,0.4,medium,2025-07-02 14:56:21,False
RandomBot360,5,5,10,0.5,hard,2025-07-02 14:56:21,True
RandomBot361,9,1,9,1.0,easy,2025-07-02 14:56:21,True
RandomBot362,7,3,9,0.78,hard,2025-07-02 14:56:21,True
RandomBot363,5,5,8,0.62,easy,2025-07-02 14:56:21,True
RandomBot364,8,2,9,0.89,medium,2025-07-02 14:56:22,True
RandomBot365,8,2,10,0.8,medium,2025-07-02 14:56:22,True
RandomBot366,8,2,10,0.8,medium,2025-07-02 14:56:22,True
RandomBot367,9,1,9,1.0,hard,2025-07-02 14:56:22,True
RandomBot368,8,2,10,0.8,medium,2025-07-02 14:56:22,True
RandomBot369,6,4,10,0.6,hard,2025-07-02 14:56:22,True
RandomBot370,6,3,8,0.75,medium,2025-07-02 14:56:22,False
RandomBot371,8,2,9,0.89,easy,2025-07-02 14:56:23,True
RandomBot372,2,3,5,0.4,medium,2025-07-02 14:56:23,False
RandomBot373,6,4,10,0.6,hard,2025-07-02 14:56:23,True
RandomBot374,7,3,10,0.7,hard,2025-07-02 14:56:23,True
RandomBot375,9,1,10,0.9,medium,2025-07-02 14:56:23,True
RandomBot376,8,2,10,0.8,easy,2025-07-02 14:56:23,True
RandomBot377,8,2,10,0.8,easy,2025-07-02 14:56:23,True
RandomBot378,8,2,9,0.89,medium,2025-07-02 14:56:23,True
RandomBot379,8,2,10,0.8,hard,2025-07-02 14:56:24,True
RandomBot380,6,4,9,0.67,hard,2025-07-02 14:56:24,True
RandomBot381,9,1,9,1.0,medium,2025-07-02 14:56:24,True
RandomBot382,9,1,10,0.9,easy,2025-07-02 14:56:24,True
RandomBot383,8,2,10,0.8,hard,2025-07-02 14:56:24,True
RandomBot384,6,3,8,0.75,medium,2025-07-02 14:56:24,False
RandomBot385,8,2,10,0.8,easy,2025-07-02 14:56:24,True
RandomBot386,7,3,10,0.7,hard,2025-07-02 14:56:24,True
RandomBot387,7,3,10,0.7,easy,2025-07-02 14:56:25,True
RandomBot388,8,2,9,0.89,medium,2025-07-02 14:56:25,True
RandomBot389,7,3,9,0.78,easy,2025-07-02 14:56:25,True
RandomBot390,6,3,9,0.67,medium,2025-07-02 14:56:25,False
RandomBot391,3,3,6,0.5,medium,2025-07-02 14:56:25,False
RandomBot392,8,2,9,0.89,easy,2025-07-02 14:56:25,True
RandomBot393,9,1,10,0.9,hard,2025-07-02 14:56:25,True
RandomBot394,7,3,10,0.7,easy,2025-07-02 14:56:26,True
RandomBot395,4,6,10,0.4,hard,2025-07-02 14:56:26,True
RandomBot396,7,3,9,0.78,easy,2025-07-02 14:56:26,True
RandomBot397,3,7,10,0.3,easy,2025-07-02 14:56:26,True
RandomBot398,5,5,9,0.56,easy,2025-07-02 14:56:26,True
RandomBot399,5,5,10,0.5,hard,2025-07-02 14:56:26,True
RandomBot400,7,3,10,0.7,hard,2025-07-02 14:56:26,True
RandomBot401,8,2,10,0.8,medium,2025-07-02 14:56:26,True
RandomBot402,8,2,9,0.89,medium,2025-07-02 14:56:27,True
RandomBot403,3,7,9,0.33,hard,2025-07-02 14:56:27,True
RandomBot404,9,1,9,1.0,hard,2025-07-02 14:56:27,True
RandomBot405,6,3,9,0.67,medium,2025-07-02 14:56:27,False
RandomBot406,7,3,10,0.7,hard,2025-07-02 14:56:27,True
RandomBot407,8,2,10,0.8,hard,2025-07-02 14:56:27,True
RandomBot408,8,2,8,1.0,medium,2025-07-02 14:56:27,True
RandomBot409,7,3,9,0.78,easy,2025-07-02 14:56:28,True
RandomBot410,6,4,10,0.6,easy,2025-07-02 14:56:28,True
RandomBot411,8,2,10,0.8,medium,2025-07-02 14:56:28,True
RandomBot412,8,2,8,1.0,hard,2025-07-02 14:56:28,True
RandomBot413,9,1,8,1.12,medium,2025-07-02 14:56:28,True
RandomBot414,7,3,10,0.7,easy,2025-07-02 14:56:28,True
RandomBot415,6,3,9,0.67,medium,2025-07-02 14:56:28,False
RandomBot416,9,1,8,1.12,medium,2025-07-02 14:56:28,True
RandomBot417,8,2,10,0.8,medium,2025-07-02 14:56:29,True
RandomBot418,5,3,8,0.62,medium,2025-07-02 14:56:29,False
RandomBot419,9,1,10,0.9,medium,2025-07-02 14:56:29,True
RandomBot420,0,3,3,0.0,medium,2025-07-02 14:56:29,False
RandomBot421,1,3,4,0.25,medium,2025-07-02 14:56:29,False
RandomBot422,7,3,10,0.7,hard,2025-07-02 14:56:29,True
RandomBot423,7,3,9,0.78,hard,2025-07-02 14:56:29,True
RandomBot424,6,4,8,0.75,easy,2025-07-02 14:56:29,True
RandomBot425,7,3,9,0.78,medium,2025-07-02 14:56:30,True
RandomBot426,7,3,8,0.88,hard,2025-07-02 14:56:30,True
RandomBot427,6,4,8,0.75,easy,2025-07-02 14:56:30,True
RandomBot428,4,3,6,0.67,medium,2025-07-02 14:56:30,False
RandomBot429,7,3,10,0.7,easy,2025-07-02 14:56:30,True
RandomBot430,7,3,10,0.7,easy,2025-07-02 14:56:30,True
RandomBot431,7,3,9,0.78,easy,2025-07-02 14:56:30,True
RandomBot432,5,3,7,0.71,medium,2025-07-02 14:56:30,False
RandomBot433,9,1,9,1.0,medium,2025-07-02 14:56:31,True
RandomBot17,6,4,9,0.67,easy,2025-07-02 14:57:43,True
RandomBot16,9,1,10,0.9,easy,2025-07-02 14:57:43,True
RandomBot13,7,3,9,0.78,easy,2025-07-02 14:57:43,True
RandomBot9,5,3,7,0.71,medium,2025-07-02 14:57:43,False
RandomBot4,3,3,6,0.5,medium,2025-07-02 14:57:43,False
RandomBot8,8,2,10,0.8,hard,2025-07-02 14:57:43,True
RandomBot20,10,0,9,1.11,hard,2025-07-02 14:57:43,True
RandomBot17,2,3,5,0.4,medium,2025-07-02 14:57:43,False
RandomBot13,8,2,8,1.0,hard,2025-07-02 14:57:44,True
RandomBot6,5,5,9,0.56,hard,2025-07-02 14:57:44,True
RandomBot1,9,1,10,0.9,easy,2025-07-02 14:57:44,True
RandomBot13,6,4,10,0.6,easy,2025-07-02 14:57:44,True
RandomBot14,6,3,9,0.67,medium,2025-07-02 14:57:44,False
RandomBot11,7,3,8,0.88,hard,2025-07-02 14:57:44,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 14:57:44,True
RandomBot18,7,3,10,0.7,hard,2025-07-02 14:57:44,True
RandomBot14,6,4,10,0.6,hard,2025-07-02 14:57:44,True
RandomBot1,7,3,9,0.78,hard,2025-07-02 14:57:44,True
RandomBot11,5,5,10,0.5,easy,2025-07-02 14:57:45,True
RandomBot20,6,4,9,0.67,easy,2025-07-02 14:57:45,True
RandomBot8,5,5,10,0.5,easy,2025-07-02 14:57:45,True
RandomBot17,6,3,9,0.67,medium,2025-07-02 14:57:45,False
RandomBot18,8,2,9,0.89,medium,2025-07-02 14:57:45,True
RandomBot4,2,3,5,0.4,medium,2025-07-02 14:57:45,False
RandomBot19,5,5,8,0.62,hard,2025-07-02 14:57:45,True
RandomBot10,5,5,9,0.56,easy,2025-07-02 14:57:45,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 14:57:45,True
RandomBot14,7,3,10,0.7,hard,2025-07-02 14:57:45,True
RandomBot1,7,3,8,0.88,hard,2025-07-02 14:57:45,True
RandomBot5,6,4,9,0.67,easy,2025-07-02 14:57:46,True
RandomBot6,7,3,10,0.7,hard,2025-07-02 14:57:46,True
RandomBot17,7,3,10,0.7,easy,2025-07-02 14:57:46,True
RandomBot2,7,3,10,0.7,medium,2025-07-02 14:57:46,True
RandomBot7,10,0,10,1.0,easy,2025-07-02 14:57:46,True
RandomBot7,8,2,9,0.89,hard,2025-07-02 14:57:46,True
RandomBot7,4,3,5,0.8,medium,2025-07-02 14:57:46,False
RandomBot20,8,2,9,0.89,hard,2025-07-02 14:57:46,True
RandomBot1,8,2,9,0.89,hard,2025-07-02 14:57:46,True
RandomBot20,6,4,10,0.6,hard,2025-07-02 14:57:46,True
RandomBot5,1,3,4,0.25,medium,2025-07-02 14:57:46,False
RandomBot17,7,3,9,0.78,hard,2025-07-02 14:57:47,True
RandomBot18,8,2,10,0.8,easy,2025-07-02 14:57:47,True
RandomBot8,8,2,10,0.8,easy,2025-07-02 14:57:47,True
RandomBot19,6,3,9,0.67,medium,2025-07-02 14:57:47,False
RandomBot16,6,3,9,0.67,medium,2025-07-02 14:57:47,False
RandomBot8,6,4,10,0.6,easy,2025-07-02 14:57:47,True
RandomBot15,6,4,10,0.6,hard,2025-07-02 14:57:47,True
RandomBot5,5,5,10,0.5,easy,2025-07-02 14:57:47,True
RandomBot19,7,3,8,0.88,medium,2025-07-02 14:57:47,True
RandomBot1,2,3,5,0.4,medium,2025-07-02 14:57:47,False
RandomBot14,4,6,9,0.44,hard,2025-07-02 14:57:48,True
RandomBot13,6,4,10,0.6,hard,2025-07-02 14:57:48,True
RandomBot12,8,2,10,0.8,hard,2025-07-02 14:57:48,True
RandomBot6,7,3,10,0.7,easy,2025-07-02 14:57:48,True
RandomBot5,2,3,5,0.4,medium,2025-07-02 14:57:48,False
RandomBot8,9,1,10,0.9,easy,2025-07-02 14:57:48,True
RandomBot13,7,3,10,0.7,hard,2025-07-02 14:57:48,True
RandomBot11,8,2,9,0.89,medium,2025-07-02 14:57:48,True
RandomBot8,6,3,8,0.75,medium,2025-07-02 14:57:48,False
RandomBot13,5,3,7,0.71,medium,2025-07-02 14:57:48,False
RandomBot17,8,2,9,0.89,easy,2025-07-02 14:57:48,True
RandomBot5,8,2,9,0.89,medium,2025-07-02 14:57:49,True
RandomBot9,6,4,9,0.67,easy,2025-07-02 14:57:49,True
RandomBot10,9,1,9,1.0,easy,2025-07-02 14:57:49,True
RandomBot5,9,1,10,0.9,medium,2025-07-02 14:57:49,True
RandomBot13,6,4,10,0.6,hard,2025-07-02 14:57:49,True
RandomBot15,3,3,6,0.5,medium,2025-07-02 14:57:49,False
RandomBot15,4,3,7,0.57,medium,2025-07-02 14:57:49,False
RandomBot19,8,2,9,0.89,hard,2025-07-02 14:57:49,True
RandomBot7,8,2,10,0.8,hard,2025-07-02 14:57:49,True
RandomBot20,8,2,9,0.89,hard,2025-07-02 14:57:49,True
RandomBot13,7,3,9,0.78,hard,2025-07-02 14:57:50,True
RandomBot5,6,4,9,0.67,hard,2025-07-02 14:57:50,True
RandomBot3,6,4,10,0.6,hard,2025-07-02 14:57:50,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 14:57:50,True
RandomBot14,6,4,9,0.67,hard,2025-07-02 14:57:50,True
RandomBot3,2,3,4,0.5,medium,2025-07-02 14:57:50,False
RandomBot9,8,2,10,0.8,easy,2025-07-02 14:57:50,True
RandomBot4,7,3,8,0.88,easy,2025-07-02 14:57:50,True
RandomBot16,5,5,10,0.5,easy,2025-07-02 14:57:50,True
RandomBot11,8,2,9,0.89,easy,2025-07-02 14:57:50,True
RandomBot5,8,2,9,0.89,medium,2025-07-02 14:57:51,True
RandomBot6,9,1,9,1.0,medium,2025-07-02 14:57:51,True
RandomBot5,8,2,10,0.8,hard,2025-07-02 14:57:51,True
RandomBot12,9,1,9,1.0,easy,2025-07-02 14:57:51,True
RandomBot8,9,1,10,0.9,hard,2025-07-02 14:57:51,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 14:57:51,True
RandomBot4,10,0,10,1.0,medium,2025-07-02 14:57:51,True
RandomBot5,7,3,10,0.7,easy,2025-07-02 14:57:51,True
RandomBot19,6,4,9,0.67,easy,2025-07-02 14:57:51,True
RandomBot12,7,3,9,0.78,hard,2025-07-02 14:57:52,True
RandomBot10,9,1,7,1.29,medium,2025-07-02 14:57:52,True
RandomBot8,7,3,10,0.7,easy,2025-07-02 14:57:52,True
RandomBot19,8,2,9,0.89,easy,2025-07-02 14:57:52,True
RandomBot20,5,3,8,0.62,medium,2025-07-02 14:57:52,False
RandomBot7,4,3,7,0.57,medium,2025-07-02 14:57:52,False
RandomBot18,6,3,8,0.75,medium,2025-07-02 14:57:52,False
RandomBot13,9,1,8,1.12,easy,2025-07-02 14:57:52,True
RandomBot15,8,2,9,0.89,easy,2025-07-02 14:57:52,True
RandomBot4,9,1,10,0.9,hard,2025-07-02 14:57:52,True
RandomBot12,8,2,9,0.89,hard,2025-07-02 14:57:53,True
RandomBot1,7,3,10,0.7,easy,2025-07-02 14:57:53,True
RandomBot9,5,3,8,0.62,medium,2025-07-02 14:57:53,False
RandomBot15,6,4,10,0.6,easy,2025-07-02 14:57:53,True
RandomBot13,10,0,9,1.11,hard,2025-07-02 14:57:53,True
RandomBot12,5,3,8,0.62,medium,2025-07-02 14:57:53,False
RandomBot12,5,3,7,0.71,medium,2025-07-02 14:57:53,False
RandomBot9,7,3,8,0.88,easy,2025-07-02 14:57:53,True
RandomBot6,9,1,9,1.0,medium,2025-07-02 14:57:53,True
RandomBot16,9,1,10,0.9,medium,2025-07-02 14:57:53,True
RandomBot19,6,4,10,0.6,hard,2025-07-02 14:57:54,True
RandomBot18,9,1,10,0.9,medium,2025-07-02 14:57:54,True
RandomBot2,6,4,10,0.6,hard,2025-07-02 14:57:54,True
RandomBot3,7,3,8,0.88,hard,2025-07-02 14:57:54,True
RandomBot7,5,5,9,0.56,easy,2025-07-02 14:57:54,True
RandomBot11,8,2,10,0.8,easy,2025-07-02 14:57:54,True
